prop0;prop1;prop2;allprop;;
1.856516838073730469e+00;7.384760284423828125e+01;-2.536603808403015137e-01;3.918396711349487305e+00;6.999459075927734375e+01;-2.390488982200622559e-01
3.923447847366333008e+00;6.307657623291015625e+01;-2.892009615898132324e-01;2.646526813507080078e+00;6.097640228271484375e+01;-2.736231088638305664e-01
6.663536548614501953e+00;6.245857238769531250e+01;-2.987814545631408691e-01;5.400230884552001953e+00;6.613659667968750000e+01;-2.919594049453735352e-01
8.062865257263183594e+00;6.795516204833984375e+01;-2.755449116230010986e-01;5.072562694549560547e+00;6.922735595703125000e+01;-2.892035245895385742e-01
6.041821956634521484e+00;7.177180480957031250e+01;-2.823033928871154785e-01;5.090998649597167969e+00;7.247825622558593750e+01;-2.633277475833892822e-01
6.643524169921875000e+00;7.497781372070312500e+01;-2.569135427474975586e-01;4.885215282440185547e+00;7.581574249267578125e+01;-2.563249468803405762e-01
7.680049419403076172e+00;6.638986968994140625e+01;-2.866967320442199707e-01;5.146992206573486328e+00;6.839473724365234375e+01;-2.765615582466125488e-01
5.871154785156250000e+00;6.244291687011718750e+01;-3.032152652740478516e-01;4.675700664520263672e+00;6.762374877929687500e+01;-2.889882922172546387e-01
6.929668426513671875e+00;5.176714706420898438e+01;-3.233807384967803955e-01;3.794274806976318359e+00;5.924019622802734375e+01;-3.279180228710174561e-01
7.658734798431396484e+00;6.714126586914062500e+01;-3.075636625289916992e-01;6.959157466888427734e+00;6.739698028564453125e+01;-2.944241464138031006e-01
6.363546371459960938e+00;6.245635986328125000e+01;-3.304027915000915527e-01;6.901042461395263672e+00;6.520026397705078125e+01;-2.981117069721221924e-01
7.464972496032714844e+00;6.684214782714843750e+01;-2.994871139526367188e-01;6.497635364532470703e+00;6.770935058593750000e+01;-2.959628105163574219e-01
6.846232891082763672e+00;6.212166595458984375e+01;-3.265560269355773926e-01;5.403306961059570312e+00;6.595782470703125000e+01;-3.014980554580688477e-01
7.317916870117187500e+00;6.244341278076171875e+01;-3.209214806556701660e-01;5.910192966461181641e+00;6.557511138916015625e+01;-2.993423342704772949e-01
3.757136821746826172e+00;6.823591613769531250e+01;-2.742832303047180176e-01;7.097174167633056641e+00;6.440760803222656250e+01;-2.895451188087463379e-01
3.556430339813232422e+00;6.988690185546875000e+01;-2.626562118530273438e-01;5.012443542480468750e+00;6.888000488281250000e+01;-2.630003690719604492e-01
4.078513622283935547e+00;6.236123275756835938e+01;-2.816662192344665527e-01;6.291358470916748047e+00;5.871248626708984375e+01;-3.057292997837066650e-01
5.457758903503417969e+00;7.812282562255859375e+01;-2.487056255340576172e-01;5.295575618743896484e+00;7.286999511718750000e+01;-2.551753222942352295e-01
5.976473331451416016e+00;7.276271820068359375e+01;-2.630645036697387695e-01;6.396955013275146484e+00;6.531930541992187500e+01;-2.843895256519317627e-01
4.983884811401367188e+00;7.165068817138671875e+01;-2.717950642108917236e-01;6.367572307586669922e+00;6.416735839843750000e+01;-2.776539325714111328e-01
4.448355197906494141e+00;7.527581787109375000e+01;-2.731077075004577637e-01;5.672456741333007812e+00;6.956274414062500000e+01;-2.602102458477020264e-01
4.051350116729736328e+00;6.918107604980468750e+01;-2.886309623718261719e-01;6.298795223236083984e+00;6.363048171997070312e+01;-2.848202884197235107e-01
5.327013969421386719e+00;6.669263458251953125e+01;-2.946053743362426758e-01;5.697371006011962891e+00;6.240259552001953125e+01;-2.941251695156097412e-01
3.393923759460449219e+00;7.306703186035156250e+01;-2.724962830543518066e-01;6.065620899200439453e+00;6.869974517822265625e+01;-2.651300728321075439e-01
6.349081516265869141e+00;6.945059204101562500e+01;-2.616626918315887451e-01;7.044300556182861328e+00;5.916270065307617188e+01;-2.962497472763061523e-01
3.984932422637939453e+00;6.410632324218750000e+01;-2.734450399875640869e-01;4.648241043090820312e+00;6.124852752685546875e+01;-2.869790494441986084e-01
5.105137825012207031e+00;7.388185119628906250e+01;-2.271966487169265747e-01;6.091992855072021484e+00;6.782353210449218750e+01;-2.653881013393402100e-01
4.436895370483398438e+00;6.407814788818359375e+01;-2.683480083942413330e-01;4.872728824615478516e+00;6.199562835693359375e+01;-2.849178612232208252e-01
5.341928005218505859e+00;5.627110290527343750e+01;-2.937710285186767578e-01;3.618196964263916016e+00;5.619438552856445312e+01;-3.093029260635375977e-01
3.534483432769775391e+00;6.860195159912109375e+01;-2.411013543605804443e-01;5.483047008514404297e+00;6.493260192871093750e+01;-2.626207470893859863e-01
3.420308351516723633e+00;6.499984741210937500e+01;-2.627407908439636230e-01;4.928401947021484375e+00;6.387271499633789062e+01;-2.586817741394042969e-01
2.951993942260742188e+00;5.717034149169921875e+01;-2.992986738681793213e-01;4.465439319610595703e+00;5.617251586914062500e+01;-2.960488796234130859e-01
3.951491117477416992e+00;5.473659896850585938e+01;-2.865308821201324463e-01;3.155771732330322266e+00;5.244736480712890625e+01;-3.231141567230224609e-01
3.471205472946166992e+00;5.713352584838867188e+01;-2.878857254981994629e-01;4.594562053680419922e+00;5.508673477172851562e+01;-2.970822453498840332e-01
2.354057073593139648e+00;8.383481597900390625e+01;-2.205921411514282227e-01;2.952504873275756836e+00;8.009162902832031250e+01;-2.277711927890777588e-01
2.779515504837036133e+00;7.846732330322265625e+01;-2.384549975395202637e-01;4.719690322875976562e+00;7.162435913085937500e+01;-2.359479069709777832e-01
5.073506355285644531e+00;7.472755432128906250e+01;-2.222490459680557251e-01;5.334134578704833984e+00;6.525363159179687500e+01;-2.519275844097137451e-01
2.883677721023559570e+00;7.835705566406250000e+01;-2.306374311447143555e-01;3.760469675064086914e+00;7.351443481445312500e+01;-2.168986499309539795e-01
3.102836847305297852e+00;7.838636779785156250e+01;-2.331560552120208740e-01;3.758458852767944336e+00;7.301024627685546875e+01;-2.159468084573745728e-01
4.962471008300781250e+00;7.886536407470703125e+01;-2.004811763763427734e-01;3.824969768524169922e+00;7.510659790039062500e+01;-2.138089537620544434e-01
2.695114374160766602e+00;7.221881103515625000e+01;-2.362570762634277344e-01;3.429333686828613281e+00;6.921305084228515625e+01;-2.288002967834472656e-01
4.940257072448730469e+00;6.678308868408203125e+01;-2.277093380689620972e-01;5.383449077606201172e+00;5.727623367309570312e+01;-2.692415714263916016e-01
1.643024325370788574e+00;7.897628021240234375e+01;-2.298566997051239014e-01;2.465178012847900391e+00;7.503253173828125000e+01;-2.410318851470947266e-01
2.162456274032592773e+00;7.279059600830078125e+01;-2.465372681617736816e-01;2.301121234893798828e+00;6.822177886962890625e+01;-2.453192472457885742e-01
2.037201404571533203e+00;6.544788360595703125e+01;-2.532879710197448730e-01;8.630948066711425781e-01;6.461965179443359375e+01;-2.460941970348358154e-01
1.915975332260131836e+00;6.550992584228515625e+01;-2.486480027437210083e-01;2.198696136474609375e-03;6.357108306884765625e+01;-2.561038136482238770e-01
2.583961248397827148e+00;8.378196716308593750e+01;-2.264715582132339478e-01;3.161171436309814453e+00;7.992796325683593750e+01;-2.316232174634933472e-01
2.918895959854125977e+00;7.841429138183593750e+01;-2.322213053703308105e-01;3.987220525741577148e+00;7.398656463623046875e+01;-2.219873964786529541e-01
2.672356843948364258e+00;7.141889953613281250e+01;-2.581537365913391113e-01;4.590085029602050781e+00;6.640982055664062500e+01;-2.300819456577301025e-01
3.202680826187133789e+00;6.667481994628906250e+01;-2.356576025485992432e-01;3.750496387481689453e+00;6.006259155273437500e+01;-2.531040906906127930e-01
5.074090957641601562e+00;8.061940765380859375e+01;-2.159165591001510620e-01;4.882771492004394531e+00;7.283826446533203125e+01;-2.327734231948852539e-01
4.370831489562988281e+00;7.385718536376953125e+01;-2.213116884231567383e-01;3.879506111145019531e+00;6.821409606933593750e+01;-2.273466885089874268e-01
4.942462444305419922e+00;6.596010589599609375e+01;-2.384780794382095337e-01;4.456892490386962891e+00;5.919165039062500000e+01;-2.491087913513183594e-01
4.240070819854736328e+00;7.278269195556640625e+01;-2.501675486564636230e-01;3.744933128356933594e+00;6.737341308593750000e+01;-2.438492774963378906e-01
3.596058368682861328e+00;6.759693145751953125e+01;-2.400434613227844238e-01;3.733121395111083984e+00;5.862363433837890625e+01;-2.760268151760101318e-01
2.468459129333496094e+00;8.353127288818359375e+01;-2.128131091594696045e-01;2.938661813735961914e+00;8.158255004882812500e+01;-2.393001616001129150e-01
4.417216777801513672e+00;7.452550506591796875e+01;-2.249974310398101807e-01;5.409067153930664062e+00;6.395259475708007812e+01;-2.575283646583557129e-01
3.186094522476196289e+00;7.360627746582031250e+01;-2.596493065357208252e-01;4.672485828399658203e+00;7.208408355712890625e+01;-2.745680809020996094e-01
6.026713848114013672e+00;7.175696563720703125e+01;-2.861156463623046875e-01;3.975217819213867188e+00;7.188718414306640625e+01;-2.593618035316467285e-01
2.793278694152832031e+00;6.811817169189453125e+01;-2.569958567619323730e-01;4.223693370819091797e+00;6.852407836914062500e+01;-2.402805387973785400e-01
2.416809082031250000e+00;7.338943481445312500e+01;-2.684527635574340820e-01;3.884437799453735352e+00;7.317085266113281250e+01;-2.539385855197906494e-01
3.964613199234008789e+00;8.012725830078125000e+01;-2.045611590147018433e-01;3.877031326293945312e+00;7.777751922607421875e+01;-2.343147397041320801e-01
2.830336809158325195e+00;7.748301696777343750e+01;-2.602588236331939697e-01;3.480714082717895508e+00;7.981468963623046875e+01;-2.454587370157241821e-01
4.224963665008544922e+00;7.334387969970703125e+01;-2.307121753692626953e-01;3.983676433563232422e+00;7.320819854736328125e+01;-2.413374930620193481e-01
4.230592250823974609e+00;7.325772094726562500e+01;-2.344317138195037842e-01;4.212733745574951172e+00;7.137252044677734375e+01;-2.302976846694946289e-01
3.590178012847900391e+00;7.732332611083984375e+01;-2.758235335350036621e-01;3.484783649444580078e+00;8.000359344482421875e+01;-2.456201612949371338e-01
2.498660564422607422e+00;7.405249023437500000e+01;-2.295411825180053711e-01;3.430862903594970703e+00;7.219911193847656250e+01;-2.536917328834533691e-01
2.609889984130859375e+00;7.805867767333984375e+01;-2.502803206443786621e-01;3.338238239288330078e+00;7.842510986328125000e+01;-2.492785453796386719e-01
2.007216930389404297e+00;6.844507598876953125e+01;-2.323281019926071167e-01;4.214351654052734375e+00;6.724733734130859375e+01;-2.601555883884429932e-01
1.910392045974731445e+00;7.225585174560546875e+01;-2.420145869255065918e-01;4.584461212158203125e+00;6.905711364746093750e+01;-2.838403880596160889e-01
2.899076461791992188e+00;6.350530624389648438e+01;-2.710617184638977051e-01;7.752655029296875000e+00;5.844914627075195312e+01;-3.289993107318878174e-01
1.535524129867553711e+00;6.378641510009765625e+01;-2.461831569671630859e-01;5.450246810913085938e+00;6.078304672241210938e+01;-2.844986915588378906e-01
4.499177455902099609e+00;6.776622772216796875e+01;-2.902942895889282227e-01;4.435126781463623047e+00;6.950177764892578125e+01;-2.761500179767608643e-01
3.415527582168579102e+00;7.162564849853515625e+01;-2.262345850467681885e-01;4.256210327148437500e+00;6.858089447021484375e+01;-2.495635747909545898e-01
5.225016117095947266e+00;6.898065948486328125e+01;-2.221810817718505859e-01;4.567730903625488281e+00;6.377186965942382812e+01;-2.787246108055114746e-01
2.416467666625976562e+00;6.361906814575195312e+01;-2.643330693244934082e-01;5.270635604858398438e+00;6.075642013549804688e+01;-2.758168876171112061e-01
3.554445028305053711e+00;6.937361145019531250e+01;-2.324427366256713867e-01;3.787210941314697266e+00;6.874542999267578125e+01;-2.598648965358734131e-01
3.584647417068481445e+00;6.042760467529296875e+01;-2.945457994937896729e-01;3.902666091918945312e+00;5.965462875366210938e+01;-2.759522497653961182e-01
3.822931766510009766e+00;7.334751892089843750e+01;-2.398964166641235352e-01;4.172035217285156250e+00;7.289426422119140625e+01;-2.418524026870727539e-01
1.822201490402221680e+00;7.198735046386718750e+01;-2.541676163673400879e-01;3.660385608673095703e+00;7.166246032714843750e+01;-2.736433148384094238e-01
2.486688375473022461e+00;6.321241378784179688e+01;-2.815405428409576416e-01;6.632549762725830078e+00;6.156727981567382812e+01;-3.171175718307495117e-01
1.778756260871887207e+00;7.101810455322265625e+01;-2.492211163043975830e-01;4.583744049072265625e+00;7.033804321289062500e+01;-2.669970989227294922e-01
2.683581829071044922e+00;6.702075958251953125e+01;-2.685637772083282471e-01;2.811712265014648438e+00;6.681418609619140625e+01;-2.776709198951721191e-01
3.606136322021484375e+00;7.452640533447265625e+01;-2.951077818870544434e-01;4.852845191955566406e+00;6.559409332275390625e+01;-2.897340655326843262e-01
2.576861143112182617e+00;5.782574081420898438e+01;-3.149227499961853027e-01;8.975954055786132812e+00;5.130250167846679688e+01;-3.592683374881744385e-01
1.240078568458557129e+00;5.865274047851562500e+01;-2.854534983634948730e-01;6.346348285675048828e+00;5.454838180541992188e+01;-3.076624870300292969e-01
2.315200567245483398e+00;6.138460159301757812e+01;-3.305976688861846924e-01;5.414288043975830078e+00;5.983942413330078125e+01;-2.959541678428649902e-01
3.262296676635742188e+00;7.603758239746093750e+01;-2.432531416416168213e-01;3.382815837860107422e+00;7.533551788330078125e+01;-2.554781734943389893e-01
3.808002233505249023e+00;7.087837982177734375e+01;-2.352764308452606201e-01;4.506337165832519531e+00;6.953951263427734375e+01;-2.674603760242462158e-01
3.171731710433959961e+00;8.020338439941406250e+01;-2.291825115680694580e-01;3.434987068176269531e+00;7.923814392089843750e+01;-2.331624776124954224e-01
4.791780948638916016e+00;7.381864166259765625e+01;-2.537376284599304199e-01;4.683388233184814453e+00;7.406465148925781250e+01;-2.552318572998046875e-01
4.948704719543457031e+00;6.584321594238281250e+01;-2.765548229217529297e-01;4.391780853271484375e+00;6.775910186767578125e+01;-2.652282118797302246e-01
4.211218833923339844e+00;7.402255249023437500e+01;-2.443689554929733276e-01;4.259059906005859375e+00;7.224246215820312500e+01;-2.330664098262786865e-01
5.433604240417480469e+00;6.013946914672851562e+01;-2.625312209129333496e-01;3.194893360137939453e+00;5.779447174072265625e+01;-2.753144502639770508e-01
2.969694852828979492e+00;8.048248291015625000e+01;-2.267407178878784180e-01;3.461407661437988281e+00;7.823327636718750000e+01;-2.356223762035369873e-01
4.811462402343750000e+00;7.419174957275390625e+01;-2.554156780242919922e-01;5.332703113555908203e+00;7.236387634277343750e+01;-2.556286156177520752e-01
2.556152820587158203e+00;8.161920166015625000e+01;-2.326269745826721191e-01;3.254688024520874023e+00;8.230064392089843750e+01;-2.361998558044433594e-01
3.625090122222900391e+00;7.332507324218750000e+01;-2.475634217262268066e-01;3.818277120590209961e+00;7.269534301757812500e+01;-2.436390966176986694e-01
4.356537342071533203e+00;6.668193817138671875e+01;-2.609637379646301270e-01;4.484643936157226562e+00;6.562102508544921875e+01;-2.417991161346435547e-01
2.089555978775024414e+00;7.588875579833984375e+01;-2.395564764738082886e-01;3.758449554443359375e+00;7.532919311523437500e+01;-2.509064674377441406e-01
4.713373661041259766e+00;6.900982666015625000e+01;-2.503159642219543457e-01;7.398299694061279297e+00;6.196825027465820312e+01;-2.941293418407440186e-01
4.531517028808593750e+00;6.657906341552734375e+01;-2.739806175231933594e-01;5.608076572418212891e+00;6.701449584960937500e+01;-2.790693640708923340e-01
3.113791227340698242e+00;7.741228485107421875e+01;-2.668048143386840820e-01;3.487489700317382812e+00;8.002385711669921875e+01;-2.456496953964233398e-01
1.835356116294860840e+00;7.082465362548828125e+01;-2.539007663726806641e-01;4.043377876281738281e+00;7.230137634277343750e+01;-2.620668709278106689e-01
3.515549898147583008e+00;7.341452026367187500e+01;-2.622539401054382324e-01;4.000618934631347656e+00;7.628929901123046875e+01;-2.593519687652587891e-01
3.166621208190917969e+00;7.142855072021484375e+01;-2.666582763195037842e-01;4.784220695495605469e+00;6.941487884521484375e+01;-2.740500271320343018e-01
2.612489700317382812e+00;6.653059387207031250e+01;-2.707503437995910645e-01;5.185921192169189453e+00;6.620368957519531250e+01;-2.887774109840393066e-01
4.100484848022460938e+00;6.753337860107421875e+01;-2.579004764556884766e-01;4.331755638122558594e+00;6.560269927978515625e+01;-2.540365457534790039e-01
3.459330081939697266e+00;5.904944610595703125e+01;-2.836448848247528076e-01;2.798022747039794922e+00;5.875316619873046875e+01;-2.729459702968597412e-01
4.166591644287109375e+00;6.702382659912109375e+01;-2.801162004470825195e-01;6.207145690917968750e+00;6.470065307617187500e+01;-2.877178490161895752e-01
3.100988626480102539e+00;6.749906921386718750e+01;-2.668876647949218750e-01;5.143513679504394531e+00;6.390803527832031250e+01;-2.601862847805023193e-01
3.118789196014404297e+00;7.817189788818359375e+01;-2.565515637397766113e-01;3.600909709930419922e+00;7.972268676757812500e+01;-2.468039691448211670e-01
1.836499929428100586e+00;7.168294525146484375e+01;-2.492108941078186035e-01;4.191827774047851562e+00;7.194683837890625000e+01;-2.632117569446563721e-01
2.679067611694335938e+00;6.557160949707031250e+01;-2.696601450443267822e-01;4.655485153198242188e+00;6.177053833007812500e+01;-2.597193419933319092e-01
2.776392221450805664e+00;7.834420776367187500e+01;-2.458533644676208496e-01;3.654599189758300781e+00;7.620046997070312500e+01;-2.555660605430603027e-01
1.933092832565307617e+00;7.202436828613281250e+01;-2.476215660572052002e-01;3.018592119216918945e+00;7.473365783691406250e+01;-2.706666290760040283e-01
1.409499645233154297e+00;6.414327239990234375e+01;-2.549940943717956543e-01;3.814349651336669922e+00;6.659489440917968750e+01;-2.714039087295532227e-01
1.925221443176269531e+00;6.819903564453125000e+01;-2.591695487499237061e-01;5.798227310180664062e+00;6.346835708618164062e+01;-2.939356863498687744e-01
5.125139236450195312e+00;7.065060424804687500e+01;-2.667522430419921875e-01;5.806813240051269531e+00;7.004816436767578125e+01;-2.848037481307983398e-01
4.837566375732421875e+00;7.205876922607421875e+01;-2.624546885490417480e-01;3.986237525939941406e+00;7.506503295898437500e+01;-2.520323991775512695e-01
4.847781658172607422e+00;6.333923721313476562e+01;-2.740458548069000244e-01;6.263694286346435547e+00;6.593935394287109375e+01;-3.018235862255096436e-01
2.650031566619873047e+00;7.329122161865234375e+01;-2.294795662164688110e-01;4.773256301879882812e+00;6.847479248046875000e+01;-2.640520632266998291e-01
2.554238080978393555e+00;6.319470596313476562e+01;-2.833138108253479004e-01;5.843029499053955078e+00;6.366709136962890625e+01;-3.103226125240325928e-01
1.428729295730590820e+00;6.419658660888671875e+01;-2.662833333015441895e-01;4.297757148742675781e+00;6.428903198242187500e+01;-2.730410099029541016e-01
4.284419059753417969e+00;7.279795837402343750e+01;-2.466407418251037598e-01;4.551882743835449219e+00;7.291757202148437500e+01;-2.622988820075988770e-01
3.162249088287353516e+00;6.704609680175781250e+01;-2.821916937828063965e-01;5.041237831115722656e+00;6.659156036376953125e+01;-2.952573001384735107e-01
5.233832836151123047e+00;6.514627075195312500e+01;-2.306333482265472412e-01;4.494612216949462891e+00;5.667625427246093750e+01;-2.699624300003051758e-01
4.957175254821777344e+00;6.711995697021484375e+01;-2.546331286430358887e-01;4.629995346069335938e+00;6.983911132812500000e+01;-2.745154500007629395e-01
2.730205774307250977e+00;7.211638641357421875e+01;-2.307662367820739746e-01;3.214560747146606445e+00;7.111906433105468750e+01;-2.359957098960876465e-01
3.169504404067993164e+00;7.224055480957031250e+01;-2.347600162029266357e-01;3.038955688476562500e+00;7.101032257080078125e+01;-2.370260953903198242e-01
6.783852100372314453e+00;6.715579986572265625e+01;-2.269177287817001343e-01;3.714765071868896484e+00;6.490771484375000000e+01;-2.595336437225341797e-01
2.662950038909912109e+00;6.357374572753906250e+01;-2.483835816383361816e-01;6.119282245635986328e+00;5.821139144897460938e+01;-2.933976650238037109e-01
5.103157043457031250e+00;5.693026733398437500e+01;-2.657355070114135742e-01;2.038305759429931641e+00;5.930735778808593750e+01;-2.800470292568206787e-01
4.238116741180419922e+00;5.700382995605468750e+01;-2.653428316116333008e-01;1.975974559783935547e+00;5.872454833984375000e+01;-2.832078039646148682e-01
3.045084953308105469e+00;5.495027160644531250e+01;-2.864031791687011719e-01;4.977623462677001953e+00;5.395096969604492188e+01;-3.095900118350982666e-01
4.346875190734863281e+00;6.655732727050781250e+01;-2.519330680370330811e-01;4.808362960815429688e+00;6.143496704101562500e+01;-2.721958458423614502e-01
3.703366518020629883e+00;6.942723846435546875e+01;-2.637207508087158203e-01;4.048702239990234375e+00;6.604356384277343750e+01;-2.439312934875488281e-01
3.044947385787963867e+00;6.646500396728515625e+01;-2.603644132614135742e-01;2.903033256530761719e+00;6.457299041748046875e+01;-2.569139897823333740e-01
2.516240119934082031e+00;6.252809143066406250e+01;-2.775951325893402100e-01;4.487435340881347656e+00;5.973009490966796875e+01;-2.688423991203308105e-01
6.981859207153320312e+00;7.003320312500000000e+01;-1.937808096408843994e-01;4.632552146911621094e+00;6.590184020996093750e+01;-2.448335886001586914e-01
4.215211391448974609e+00;7.004634857177734375e+01;-2.141768634319305420e-01;3.683191776275634766e+00;6.715307617187500000e+01;-2.540042102336883545e-01
3.104216575622558594e+00;6.290504455566406250e+01;-2.451718449592590332e-01;6.107228755950927734e+00;5.978777694702148438e+01;-2.947523593902587891e-01
4.506395816802978516e+00;6.683281707763671875e+01;-2.233618795871734619e-01;3.235031604766845703e+00;6.217716217041015625e+01;-2.650047838687896729e-01
3.010375499725341797e+00;7.269274139404296875e+01;-2.224401533603668213e-01;3.828953742980957031e+00;7.229306030273437500e+01;-2.543370723724365234e-01
2.615552186965942383e+00;6.761727905273437500e+01;-2.564809024333953857e-01;3.015990257263183594e+00;6.502809143066406250e+01;-2.568007111549377441e-01
3.296186685562133789e+00;6.842624664306640625e+01;-2.377159297466278076e-01;5.361124515533447266e+00;6.478504943847656250e+01;-2.526736259460449219e-01
3.327177286148071289e+00;7.146542358398437500e+01;-2.086682766675949097e-01;5.314038753509521484e+00;6.679988861083984375e+01;-2.517211139202117920e-01
3.815400362014770508e+00;6.846105957031250000e+01;-2.295605987310409546e-01;4.487400531768798828e+00;6.615104675292968750e+01;-2.481515407562255859e-01
5.364219665527343750e+00;5.879724502563476562e+01;-2.684856653213500977e-01;2.819508075714111328e+00;6.008051300048828125e+01;-2.784749865531921387e-01
2.480206966400146484e+00;6.505959320068359375e+01;-2.344756424427032471e-01;2.351278781890869141e+00;6.306507110595703125e+01;-2.641252279281616211e-01
4.190640926361083984e+00;5.875728988647460938e+01;-2.626559734344482422e-01;1.825290203094482422e+00;5.985916900634765625e+01;-2.800589799880981445e-01
3.460847616195678711e+00;7.144901275634765625e+01;-2.168103158473968506e-01;4.664785385131835938e+00;6.817213439941406250e+01;-2.454909384250640869e-01
2.318967342376708984e+00;5.907889175415039062e+01;-2.403135001659393311e-01;2.384172439575195312e+00;5.984079360961914062e+01;-2.597038447856903076e-01
3.490893363952636719e+00;6.841885375976562500e+01;-2.264471650123596191e-01;4.106048583984375000e+00;6.635572814941406250e+01;-2.470265626907348633e-01
4.089865684509277344e+00;6.525114440917968750e+01;-2.623867988586425781e-01;5.839554309844970703e+00;5.977476501464843750e+01;-2.700977921485900879e-01
3.927731513977050781e+00;6.520153045654296875e+01;-2.637503743171691895e-01;5.329223155975341797e+00;6.106220245361328125e+01;-2.643631398677825928e-01
3.549406528472900391e+00;6.790169525146484375e+01;-2.542209625244140625e-01;5.233433723449707031e+00;6.273395538330078125e+01;-2.585868835449218750e-01
3.995751380920410156e+00;7.423835754394531250e+01;-2.313708066940307617e-01;4.727250099182128906e+00;6.966692352294921875e+01;-2.388586401939392090e-01
2.683994293212890625e+00;6.520540618896484375e+01;-2.626946270465850830e-01;5.462716579437255859e+00;6.007434844970703125e+01;-2.671735584735870361e-01
2.602817773818969727e+00;6.957893371582031250e+01;-2.560010850429534912e-01;5.258834362030029297e+00;6.647663879394531250e+01;-2.533435821533203125e-01
4.102247238159179688e+00;6.647869873046875000e+01;-2.348730862140655518e-01;5.871421813964843750e+00;5.918301010131835938e+01;-2.795000076293945312e-01
2.666555643081665039e+00;6.007816314697265625e+01;-2.527474164962768555e-01;2.698939800262451172e+00;6.121860504150390625e+01;-2.601795196533203125e-01
3.167574882507324219e+00;7.286740875244140625e+01;-2.174456566572189331e-01;4.172009468078613281e+00;7.055161285400390625e+01;-2.431192100048065186e-01
2.617522478103637695e+00;6.009451675415039062e+01;-2.500411272048950195e-01;3.687329292297363281e+00;6.013401794433593750e+01;-2.645424604415893555e-01
4.075891971588134766e+00;5.944143676757812500e+01;-2.418641448020935059e-01;2.302724361419677734e+00;5.829963684082031250e+01;-2.919976115226745605e-01
3.648879289627075195e+00;6.662017822265625000e+01;-2.287934720516204834e-01;3.344036579132080078e+00;6.565612792968750000e+01;-2.625389993190765381e-01
4.175798892974853516e+00;7.189504241943359375e+01;-2.242795079946517944e-01;5.053334236145019531e+00;6.626700592041015625e+01;-2.493781447410583496e-01
2.866218090057373047e+00;6.563727569580078125e+01;-2.447431236505508423e-01;4.452708721160888672e+00;5.915487289428710938e+01;-2.733716070652008057e-01
2.964105129241943359e+00;5.963964843750000000e+01;-2.571715116500854492e-01;2.347459316253662109e+00;5.498838043212890625e+01;-2.996656894683837891e-01
3.005125761032104492e+00;6.891750335693359375e+01;-2.390369772911071777e-01;5.211096286773681641e+00;6.349031448364257812e+01;-2.533001303672790527e-01
2.178355693817138672e+00;6.184145736694335938e+01;-2.541813254356384277e-01;3.958625793457031250e+00;5.773933410644531250e+01;-2.756513059139251709e-01
3.303238153457641602e+00;5.472277069091796875e+01;-2.755080461502075195e-01;1.864215373992919922e+00;5.634237670898437500e+01;-2.744245529174804688e-01
3.094893217086791992e+00;6.279250335693359375e+01;-2.611742019653320312e-01;3.881842851638793945e+00;6.193220901489257812e+01;-2.472326457500457764e-01
3.004253387451171875e+00;5.475213241577148438e+01;-2.909840345382690430e-01;1.578302860260009766e+00;5.509038925170898438e+01;-2.827824354171752930e-01
3.667305946350097656e+00;6.288565063476562500e+01;-2.642561793327331543e-01;4.643169879913330078e+00;5.796352386474609375e+01;-2.668295502662658691e-01
5.874952316284179688e+00;4.540947341918945312e+01;-3.063957691192626953e-01;9.755139350891113281e-01;4.719492721557617188e+01;-3.117039501667022705e-01
3.101735353469848633e+00;7.311688232421875000e+01;-2.446479499340057373e-01;4.077110290527343750e+00;6.842111968994140625e+01;-2.607691586017608643e-01
2.485521078109741211e+00;7.398748779296875000e+01;-2.370908856391906738e-01;2.723087310791015625e+00;7.107578277587890625e+01;-2.570399940013885498e-01
5.033644676208496094e+00;7.320259857177734375e+01;-2.453535497188568115e-01;5.430034160614013672e+00;6.873699951171875000e+01;-2.649669647216796875e-01
5.309174060821533203e+00;6.740228271484375000e+01;-2.565387487411499023e-01;5.497057437896728516e+00;6.333558273315429688e+01;-2.928045988082885742e-01
4.165822982788085938e+00;7.027834320068359375e+01;-2.703858613967895508e-01;5.448031425476074219e+00;6.655127716064453125e+01;-2.682910859584808350e-01
3.035569667816162109e+00;6.315788650512695312e+01;-2.965287864208221436e-01;6.072051525115966797e+00;5.921918487548828125e+01;-3.001397550106048584e-01
4.562027454376220703e+00;7.304029083251953125e+01;-2.434679567813873291e-01;5.361991405487060547e+00;6.947184753417968750e+01;-2.646604478359222412e-01
3.838633298873901367e+00;7.009490203857421875e+01;-2.719771265983581543e-01;5.658422946929931641e+00;6.644707489013671875e+01;-2.715579271316528320e-01
3.066651105880737305e+00;6.590116119384765625e+01;-2.483978122472763062e-01;4.388791084289550781e+00;6.153094863891601562e+01;-2.666785418987274170e-01
1.964565277099609375e+00;6.589283752441406250e+01;-2.563296556472778320e-01;4.025360107421875000e+00;6.151425552368164062e+01;-2.658080756664276123e-01
3.686641454696655273e+00;7.463945770263671875e+01;-2.264340072870254517e-01;4.360751152038574219e+00;6.992729187011718750e+01;-2.642604410648345947e-01
3.556871891021728516e+00;7.292921447753906250e+01;-2.155348360538482666e-01;4.631287574768066406e+00;6.870202636718750000e+01;-2.448394596576690674e-01
